"status","flags","citizen_level","citizen_color","deck","source_deck","source","source_file","source_row","front","back","front_original","back_original"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","113","אתם אימנתם","you (m.pl.) trained","אתם אימנתם","you (m.pl.) trained"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","114","אני אעבוד","I will work","אני אעבוד","I will work"
"review","pdf_without_semantic_reference","7","lime","Lime","LIME 8_30","pdf_extracted_raw","LIME 8_30 - flashcard _ Quizlet.pdf","114","ריק","empty","ריק","empty"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","116","היא נפגשה","she met with","היא נפגשה","she met with"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","117","את מפנה","you (f.s.) clear","את מפנה","you (f.s.) clear"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","118","אתם קראתם","you (m.pl.) read (past)","אתם קראתם","you (m.pl.) read (past)"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","120","אנחנו נדאג","we will worry","אנחנו נדאג","we will worry"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","121","אתן מצלמות","you (f.pl.) photograph","אתן מצלמות","you (f.pl.) photograph"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","LIME 8_30","pdf_extracted_raw","LIME 8_30 - flashcard _ Quizlet.pdf","122","מת","to die for","מת","to die for"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","123","אני אחשוב","I will think","אני אחשוב","I will think"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","126","אתה ידעת","you (m.s.) knew","אתה ידעת","you (m.s.) knew"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","128","אתם / אתן תחפשו","you (pl.) will search","אתם / אתן תחפשו","you (pl.) will search"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","129","אני אעדיף","I will prefer","אני אעדיף","I will prefer"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","130","היא שתתה","she drank","היא שתתה","she drank"
"review","pdf_without_semantic_reference","7","lime","Lime","LIME 8_30","pdf_extracted_raw","LIME 8_30 - flashcard _ Quizlet.pdf","130","מזוודה","suitcase","מזוודה","suitcase"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","131","הוא ייכנס","he will enter","הוא ייכנס","he will enter"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","132","אתן הייתן","you (f.pl.) were","אתן הייתן","you (f.pl.) were"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","134","הם / הן זכרו","they remembered","הם / הן זכרו","they remembered"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","135","אנחנו מקוות","we (f.) hope","אנחנו מקוות","we (f.) hope"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","136","אתה באת","you (m.s.) came","אתה באת","you (m.s.) came"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","137","היא מסתכלת","she looks","היא מסתכלת","she looks"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","139","הם / הן יקומו","they will get up","הם / הן יקומו","they will get up"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","140","אני אזוז","I will move","אני אזוז","I will move"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","141","את תכבי","you (f.s.) will turn off","את תכבי","you (f.s.) will turn off"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","142","אתן שתיתן","you (f.pl.) drank","אתן שתיתן","you (f.pl.) drank"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","143","אתן מתגעגעות","you (f.pl.) miss","אתן מתגעגעות","you (f.pl.) miss"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","145","היא תיקנה","she fixed","היא תיקנה","she fixed"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","146","את תזמיני","you (f.s.) will order / invite","את תזמיני","you (f.s.) will order / invite"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","147","אני נפגש","I (m.) meet with","אני נפגש","I (m.) meet with"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","148","היא תחשוב","she will think","היא תחשוב","she will think"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","149","אתה למדת","you (m.s.) studied","אתה למדת","you (m.s.) studied"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","150","אני לומדת","I (f.) study","אני לומדת","I (f.) study"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","151","אתה קמת","you (m.s.) got up","אתה קמת","you (m.s.) got up"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","152","אתם הכרתם","you (m.pl.) were acquainted","אתם הכרתם","you (m.pl.) were acquainted"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","153","אתה נזכר","you (m.s.) finally remember","אתה נזכר","you (m.s.) finally remember"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","154","אתה תעדיף","you (m.s.) will prefer","אתה תעדיף","you (m.s.) will prefer"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","155","אנחנו נזמין","we will order / invite","אנחנו נזמין","we will order / invite"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","156","אנחנו נסיים","we will finish","אנחנו נסיים","we will finish"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","157","את יצאת","you (f.s.) exited","את יצאת","you (f.s.) exited"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","158","הם / הן נשנשו","they had a snack","הם / הן נשנשו","they had a snack"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","159","הם טסים","they (m.) flight","הם טסים","they (m.) flight"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","160","הוא שיחק","he plaid","הוא שיחק","he plaid"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","162","אנחנו מדברות","we (f.) speak","אנחנו מדברות","we (f.) speak"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","166","אתן נפגשתן","you (f.pl.) met with","אתן נפגשתן","you (f.pl.) met with"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","171","אתם / אתן תבשלו","you (pl.) will cook","אתם / אתן תבשלו","you (pl.) will cook"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","172","אני אל","I will go","אני אל","I will go"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","173","אתם שמים","you (m.pl.) put","אתם שמים","you (m.pl.) put"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","174","אתם / אתן תדברו","you (pl.) will speak","אתם / אתן תדברו","you (pl.) will speak"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","175","אתן שוחות","you (f.pl.) swim","אתן שוחות","you (f.pl.) swim"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","176","אנחנו מעדיפות","we (f.) prefer","אנחנו מעדיפות","we (f.) prefer"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","177","אתה תבוא","you (m.s.) will come","אתה תבוא","you (m.s.) will come"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","178","אני קם","I (m.) get up","אני קם","I (m.) get up"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","179","אנחנו נאחר","we will be late","אנחנו נאחר","we will be late"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","180","הן מתגעגעות","they (f.) miss","הן מתגעגעות","they (f.) miss"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","181","היא מנשנשת","she has a sneak","היא מנשנשת","she has a sneak"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","182","אתן חיפשתן","you (f.pl.) searched","אתן חיפשתן","you (f.pl.) searched"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","183","אתם זזתם","you (m.pl.) moved","אתם זזתם","you (m.pl.) moved"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","184","הוא ביטל","he cancelled","הוא ביטל","he cancelled"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","185","היא הפסיקה","she stopped","היא הפסיקה","she stopped"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","186","הם / הן יזמינו","they will order / invite","הם / הן יזמינו","they will order / invite"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","187","את איחרת","you (f.s.) were late","את איחרת","you (f.s.) were late"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","188","היא תתחיל","she will start","היא תתחיל","she will start"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","190","אני אטייל","I will travel","אני אטייל","I will travel"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","191","אני האמנתי","I believed","אני האמנתי","I believed"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","192","הוא העדיף","he preferred","הוא העדיף","he preferred"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","193","היא מזמינה","she orders / invites","היא מזמינה","she orders / invites"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","194","הן בודקות","they (f.) check","הן בודקות","they (f.) check"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","195","אנחנו נשכח","we will forget","אנחנו נשכח","we will forget"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","196","הם / הן קמו","they got up","הם / הן קמו","they got up"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","197","אתן מסתכלות","you (f.pl.) look","אתן מסתכלות","you (f.pl.) look"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","198","היא מקווה","she hopes","היא מקווה","she hopes"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","199","את תפני","you (f.s.) will clear","את תפני","you (f.s.) will clear"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","200","אתם עבדתם","you (m.pl.) worked","אתם עבדתם","you (m.pl.) worked"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","201","אתם הייתם","you (m.pl.) were","אתם הייתם","you (m.pl.) were"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","203","הם / הן יקוו","they will hope","הם / הן יקוו","they will hope"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","204","הוא נשאר","he stayed / remained","הוא נשאר","he stayed / remained"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","206","אתם / אתן תבדקו","you (pl.) will check","אתם / אתן תבדקו","you (pl.) will check"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","207","אני אסיים","I will finish","אני אסיים","I will finish"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","208","את ביטלת","you (f.s.) cancelled","את ביטלת","you (f.s.) cancelled"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","209","אתה ניקית","you (m.s.) cleaned","אתה ניקית","you (m.s.) cleaned"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","210","הם / הן צילמו","they photograped","הם / הן צילמו","they photograped"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","212","היא מבינה","she understands","היא מבינה","she understands"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","214","אתה אימנת","you (m.s.) trained","אתה אימנת","you (m.s.) trained"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","215","אני עמדתי","I stood","אני עמדתי","I stood"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","217","את תרגישי","you (f.s.) well feel [good, sick, etc.]","את תרגישי","you (f.s.) well feel [good, sick, etc.]"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","218","הם / הן הכינו","they prepared","הם / הן הכינו","they prepared"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","219","את מדברת","you (f.s.) speak","את מדברת","you (f.s.) speak"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","220","את תשלחי","you (f.s.) will send","את תשלחי","you (f.s.) will send"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","221","את זדמת","you (f.s.) flowed","את זדמת","you (f.s.) flowed"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","222","אנחנו משתמשים","we (m.) use","אנחנו משתמשים","we (m.) use"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","224","את יורדת","you (f.s.) go down","את יורדת","you (f.s.) go down"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","225","אנחנו ניזהר","we will be careful","אנחנו ניזהר","we will be careful"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","226","הם / הן יצליחו","they will succed","הם / הן יצליחו","they will succed"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","227","הוא יבטל","he will cancel","הוא יבטל","he will cancel"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","228","אתם צדקתם","you (m.pl.) were right","אתם צדקתם","you (m.pl.) were right"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","229","אנחנו הכרנו","we were acquainted","אנחנו הכרנו","we were acquainted"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","230","היא תפנה","she will clear","היא תפנה","she will clear"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","231","אתן מקליטות","you (f.pl.) record","אתן מקליטות","you (f.pl.) record"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","232","היא מקבלת","she receives","היא מקבלת","she receives"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","233","אנחנו מרגישים","we (m.) feel [good, sick, etc.]","אנחנו מרגישים","we (m.) feel [good, sick, etc.]"
"review","pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","235","אני מבשלת","I (f.) cook","אני מבשלת","I (f.) cook"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","236","אתם נזכרים","you (m.pl.) finally remember","אתם נזכרים","you (m.pl.) finally remember"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","239","אנחנו מגזימים","we (m.) exagerate","אנחנו מגזימים","we (m.) exagerate"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","241","אתן משתמשות","you (f.pl.) use","אתן משתמשות","you (f.pl.) use"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","242","אתה מאשר","you (m.s.) confirm","אתה מאשר","you (m.s.) confirm"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","243","את החלטת","you (f.s.) decided","את החלטת","you (f.s.) decided"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","245","הוא מתרגש","he is excited","הוא מתרגש","he is excited"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","247","אנחנו צודקות","we (f.) are right","אנחנו צודקות","we (f.) are right"
"review","translation_language_mixed|pdf_without_semantic_reference","7","lime","Lime","Hebrew Verbs (Lime level)","pdf_extracted_raw","Hebrew Verbs (Lime level) - flashcard _ Quizlet.pdf","248","אנחנו מקבלים","we (m.) receive","אנחנו מקבלים","we (m.) receive"
